32	0.05084
32	0.048316
32	0.042166
32	0.041597
32	0.041622
64	0.043085
64	0.042121
64	0.041137
64	0.041021
128	0.04441
128	0.043324
128	0.042019
128	0.042411
256	0.054159
256	0.044132
256	0.042628
256	0.045768
512	0.074745
512	0.070459
512	0.06673
1024	0.211431
1024	0.211921
1024	0.194313
